state_id,date,infection_rate,requirements
MT,44493,0.93,0
MT,44494,0.93,0
MT,44495,0.92,0
MT,44496,0.92,0
MT,44497,0.91,0
MT,44498,0.91,0
MT,44499,0.91,0
MT,44500,0.91,0
MT,44501,0.9,0
MT,44502,0.9,0
MT,44503,0.9,0
MT,44504,0.9,0
MT,44505,0.9,0
MT,44506,0.9,0
MT,44507,0.9,0
MT,44508,0.89,0
MT,44509,0.89,0
MT,44510,0.89,0
MT,44511,0.89,0
MT,44512,0.88,0
MT,44513,0.88,0
MT,44514,0.87,0
MT,44515,0.86,0
MT,44516,0.85,0
MT,44517,0.85,0
MT,44518,0.84,0
MT,44519,0.83,0
MT,44520,0.83,0
MT,44521,0.82,0
MT,44522,0.82,0
MT,44523,0.82,0
MT,44524,0.81,0
MT,44525,0.82,0
MT,44526,0.82,0
MT,44527,0.82,0
MT,44528,0.82,0
MT,44529,0.82,0
MT,44530,0.83,0
MT,44531,0.83,0
MT,44532,0.83,0
MT,44533,0.83,0
MT,44534,0.82,0
MT,44535,0.82,0
MT,44536,0.82,0
MT,44537,0.81,0
MT,44538,0.81,0
MT,44539,0.81,0
MT,44540,0.81,0
MT,44541,0.82,0
MT,44542,0.83,0
MT,44543,0.84,0
MT,44544,0.85,0
MT,44545,0.88,0
MT,44546,0.9,0
MT,44547,0.94,0
MT,44548,0.97,0
MT,44549,1.01,0
MT,44550,1.05,0
MT,44551,1.1,0
MT,44552,1.15,0
MT,44553,1.2,0
MT,44554,1.24,0
MT,44555,1.29,0
MT,44556,1.33,0
MT,44557,1.37,0
MT,44558,1.41,0
MT,44559,1.43,0
MT,44560,1.46,0
MT,44561,1.48,0
MT,44562,1.49,0
MT,44563,1.49,0
MT,44564,1.49,0
MT,44565,1.48,0
MT,44566,1.47,0
MT,44567,1.45,0
MT,44568,1.44,0
MT,44569,1.42,0
MT,44570,1.39,0
MT,44571,1.37,0
MT,44572,1.35,0
MT,44573,1.33,0
MT,44574,1.31,0
MT,44575,1.29,0
MT,44576,1.27,0
MT,44577,1.25,0
MT,44578,1.23,0
MT,44579,1.22,0
MT,44580,1.2,0
MT,44581,1.18,0
MT,44582,1.16,0
MT,44583,1.14,0
MT,44584,1.12,0
MT,44585,1.09,0
MT,44586,1.06,0
MT,44587,1.04,0
MT,44588,1.01,0
MT,44589,0.98,0
MT,44590,0.95,0
MT,44591,0.92,0
MT,44592,0.89,0
MT,44593,0.87,0
MT,44594,0.84,0
MT,44595,0.82,0
MT,44596,0.8,0
MT,44597,0.78,0
MT,44598,0.77,0
MT,44599,0.75,0
MT,44600,0.74,0
MT,44601,0.74,0
MT,44602,0.74,0
MT,44603,0.74,0
MT,44604,0.74,0
MT,44605,0.74,0
MT,44606,0.75,0
MT,44607,0.76,0
MT,44608,0.77,0
MT,44609,0.78,0
MT,44610,0.8,0
MT,44611,0.81,0
MT,44612,0.82,0
MT,44613,0.84,0
MT,44614,0.84,0
MT,44615,0.85,0
MT,44616,0.85,0
MT,44617,0.85,0
MT,44618,0.85,0
MT,44619,0.84,0
NC,44256,0.85,0
NC,44257,0.85,0
NC,44258,0.85,0
NC,44259,0.86,0
NC,44260,0.86,0
NC,44261,0.87,0
NC,44262,0.88,0
NC,44263,0.89,0
NC,44264,0.89,0
NC,44265,0.91,0
NC,44266,0.92,0
NC,44267,0.93,0
NC,44268,0.94,0
NC,44269,0.95,0
NC,44270,0.96,0
NC,44271,0.97,0
NC,44272,0.97,0
NC,44273,0.98,0
NC,44274,0.99,0
NC,44275,0.99,0
NC,44276,0.99,0
NC,44277,0.99,0
NC,44278,1,0
NC,44279,1,0
NC,44280,1,0
NC,44281,1,0
NC,44282,1,0
NC,44283,1,0
NC,44284,1,0
NC,44285,1.01,0
NC,44286,1.01,0
NC,44287,1.02,0
NC,44288,1.02,0
NC,44289,1.02,0
NC,44290,1.03,0
NC,44291,1.03,0
NC,44292,1.04,0
NC,44293,1.04,0
NC,44294,1.05,0
NC,44295,1.05,0
NC,44296,1.05,0
NC,44297,1.04,0
NC,44298,1.04,0
NC,44299,1.04,0
NC,44300,1.03,0
NC,44301,1.03,0
NC,44302,1.02,0
NC,44303,1.01,0
NC,44304,1,0
NC,44305,1,0
NC,44306,0.99,0
NC,44307,0.98,0
NC,44308,0.97,0
NC,44309,0.97,0
NC,44310,0.96,0
NC,44311,0.95,0
NC,44312,0.95,0
NC,44313,0.94,0
NC,44314,0.93,0
NC,44315,0.93,0
NC,44316,0.92,0
NC,44317,0.92,0
NC,44318,0.91,0
NC,44319,0.9,0
NC,44320,0.9,0
NC,44321,0.89,0
NC,44322,0.88,0
NC,44323,0.88,0
NC,44324,0.87,0
NC,44325,0.86,0
NC,44326,0.86,0
NC,44327,0.85,0
NC,44328,0.85,0
NC,44329,0.84,0
NC,44330,0.84,0
NC,44331,0.83,0
NC,44332,0.83,0
NC,44333,0.83,0
NC,44334,0.82,0
NC,44335,0.82,0
NC,44336,0.82,0
NC,44337,0.81,0
NC,44338,0.81,0
NC,44339,0.81,0
NC,44340,0.81,0
NC,44341,0.8,0
NC,44342,0.8,0
NC,44343,0.8,0
NC,44344,0.81,0
NC,44345,0.81,0
NC,44346,0.81,0
NC,44347,0.81,0
NC,44348,0.81,0
NC,44349,0.82,0
NC,44350,0.82,0
NC,44351,0.82,0
NC,44352,0.83,0
NC,44353,0.83,0
NC,44354,0.83,0
NC,44355,0.83,0
NC,44356,0.84,0
NC,44357,0.84,0
NC,44358,0.85,0
NC,44359,0.85,0
NC,44360,0.85,0
NC,44361,0.86,0
NC,44362,0.86,0
NC,44363,0.87,0
NC,44364,0.88,0
NC,44365,0.88,0
NC,44366,0.89,0
NC,44367,0.9,0
NC,44368,0.91,0
NC,44369,0.93,0
NC,44370,0.94,0
NC,44371,0.96,0
NC,44372,0.98,0
NC,44373,1,0
NC,44374,1.02,0
NC,44375,1.04,0
NC,44376,1.07,0
NC,44377,1.09,0
NC,44378,1.12,0
NC,44379,1.15,0
NC,44380,1.17,0
NC,44381,1.2,0
NC,44382,1.22,0
NC,44383,1.24,0
NC,44384,1.27,0
NC,44385,1.29,0
NC,44386,1.3,0
NC,44387,1.32,0
NC,44388,1.33,0
NC,44389,1.34,0
NC,44390,1.35,0
NC,44391,1.36,0
NC,44392,1.37,0
NC,44393,1.37,0
NC,44394,1.37,0
NC,44395,1.37,0
NC,44396,1.37,0
NC,44397,1.37,0
NC,44398,1.37,0
NC,44399,1.37,0
NC,44400,1.37,0
NC,44401,1.37,0
NC,44402,1.36,0
NC,44403,1.36,0
NC,44404,1.35,0
NC,44405,1.35,0
NC,44406,1.34,0
NC,44407,1.33,0
NC,44408,1.32,0
NC,44409,1.31,0
NC,44410,1.3,0
NC,44411,1.29,0
NC,44412,1.28,0
NC,44413,1.27,0
NC,44414,1.25,0
NC,44415,1.24,0
NC,44416,1.23,0
NC,44417,1.21,0
NC,44418,1.2,0
NC,44419,1.18,0
NC,44420,1.17,0
NC,44421,1.16,0
NC,44422,1.15,0
NC,44423,1.14,0
NC,44424,1.13,0
NC,44425,1.12,0
NC,44426,1.11,0
NC,44427,1.1,0
NC,44428,1.1,0
NC,44429,1.09,0
NC,44430,1.09,0
NC,44431,1.08,0
NC,44432,1.07,0
NC,44433,1.07,0
NC,44434,1.06,0
NC,44435,1.06,0
NC,44436,1.05,0
NC,44437,1.05,0
NC,44438,1.04,0
NC,44439,1.04,0
NC,44440,1.03,0
NC,44441,1.03,0
NC,44442,1.03,0
NC,44443,1.03,0
NC,44444,1.02,0
NC,44445,1.02,0
NC,44446,1.01,0
NC,44447,1.01,0
NC,44448,1.01,0
NC,44449,1,0
NC,44450,0.99,0
NC,44451,0.99,0
NC,44452,0.98,0
NC,44453,0.97,0
NC,44454,0.96,0
NC,44455,0.95,0
NC,44456,0.93,0
NC,44457,0.92,0
NC,44458,0.91,0
NC,44459,0.9,0
NC,44460,0.89,0
NC,44461,0.88,0
NC,44462,0.87,0
NC,44463,0.86,0
NC,44464,0.86,0
NC,44465,0.85,0
NC,44466,0.85,0
NC,44467,0.85,0
NC,44468,0.85,0
NC,44469,0.85,0
NC,44470,0.85,0
NC,44471,0.85,0
NC,44472,0.85,0
NC,44473,0.85,0
NC,44474,0.85,0
NC,44475,0.85,0
NC,44476,0.85,0
NC,44477,0.85,0
NC,44478,0.85,0
NC,44479,0.85,0
NC,44480,0.85,0
NC,44481,0.85,0
NC,44482,0.85,0
NC,44483,0.85,0
NC,44484,0.85,0
NC,44485,0.85,0
NC,44486,0.85,0
NC,44487,0.85,0
NC,44488,0.85,0
NC,44489,0.85,0
NC,44490,0.86,0
NC,44491,0.86,0
NC,44492,0.86,0
NC,44493,0.86,0
NC,44494,0.87,0
NC,44495,0.87,0
NC,44496,0.88,0
NC,44497,0.88,0
NC,44498,0.89,0
NC,44499,0.9,0
NC,44500,0.9,0
NC,44501,0.91,0
NC,44502,0.92,0
NC,44503,0.93,0
NC,44504,0.94,0
NC,44505,0.95,0
NC,44506,0.96,0
NC,44507,0.97,0
NC,44508,0.98,0
NC,44509,0.99,0
NC,44510,0.99,0
NC,44511,1,0
NC,44512,1,0
NC,44513,1.01,0
NC,44514,1.01,0
NC,44515,1.01,0
NC,44516,1.01,0
NC,44517,1.01,0
NC,44518,1.02,0
NC,44519,1.02,0
NC,44520,1.03,0
NC,44521,1.03,0
NC,44522,1.04,0
NC,44523,1.05,0
NC,44524,1.07,0
NC,44525,1.08,0
NC,44526,1.1,0
NC,44527,1.11,0
NC,44528,1.12,0
NC,44529,1.14,0
NC,44530,1.15,0
NC,44531,1.15,0
NC,44532,1.16,0
NC,44533,1.16,0
NC,44534,1.16,0
NC,44535,1.16,0
NC,44536,1.15,0
NC,44537,1.14,0
NC,44538,1.13,0
NC,44539,1.12,0
NC,44540,1.12,0
NC,44541,1.11,0
NC,44542,1.11,0
NC,44543,1.11,0
NC,44544,1.12,0
NC,44545,1.13,0
NC,44546,1.15,0
NC,44547,1.18,0
NC,44548,1.2,0
NC,44549,1.23,0
NC,44550,1.27,0
NC,44551,1.3,0
NC,44552,1.34,0
NC,44553,1.38,0
NC,44554,1.41,0
NC,44555,1.43,0
NC,44556,1.45,0
NC,44557,1.47,0
NC,44558,1.48,0
NC,44559,1.48,0
NC,44560,1.47,0
NC,44561,1.47,0
NC,44562,1.45,0
NC,44563,1.43,0
NC,44564,1.4,0
NC,44565,1.38,0
NC,44566,1.35,0
NC,44567,1.32,0
NC,44568,1.3,0
NC,44569,1.27,0
NC,44570,1.24,0
NC,44571,1.22,0
NC,44572,1.19,0
NC,44573,1.17,0
NC,44574,1.15,0
NC,44575,1.12,0
NC,44576,1.1,0
NC,44577,1.07,0
NC,44578,1.05,0
NC,44579,1.02,0
NC,44580,0.99,0
NC,44581,0.97,0
NC,44582,0.94,0
NC,44583,0.91,0
NC,44584,0.88,0
NC,44585,0.85,0
NC,44586,0.82,0
NC,44587,0.79,0
NC,44588,0.77,0
NC,44589,0.74,0
NC,44590,0.72,0
NC,44591,0.7,0
NC,44592,0.68,0
NC,44593,0.67,0
NC,44594,0.66,0
NC,44595,0.65,0
NC,44596,0.64,0
NC,44597,0.64,0
NC,44598,0.63,0
NC,44599,0.63,0
NC,44600,0.63,0
NC,44601,0.64,0
NC,44602,0.64,0
NC,44603,0.65,0
NC,44604,0.65,0
NC,44605,0.65,0
NC,44606,0.66,0
NC,44607,0.66,0
NC,44608,0.67,0
NC,44609,0.68,0
NC,44610,0.68,0
NC,44611,0.68,0
NC,44612,0.69,0
NC,44613,0.69,0
NC,44614,0.69,0
NC,44615,0.7,0
NC,44616,0.7,0
NC,44617,0.7,0
NC,44618,0.7,0
NC,44619,0.71,0
ND,44256,0.98,0
ND,44257,0.99,0
ND,44258,0.99,0
ND,44259,1,0
ND,44260,1.01,0
ND,44261,1.02,0
ND,44262,1.03,0
ND,44263,1.03,0
ND,44264,1.04,0
ND,44265,1.05,0
ND,44266,1.06,0
ND,44267,1.07,0
ND,44268,1.08,0
ND,44269,1.09,0
ND,44270,1.1,0
ND,44271,1.11,0
ND,44272,1.12,0
ND,44273,1.12,0
ND,44274,1.13,0
ND,44275,1.14,0
ND,44276,1.14,0
ND,44277,1.14,0
ND,44278,1.14,0
ND,44279,1.14,0
ND,44280,1.14,0
ND,44281,1.13,0
ND,44282,1.13,0
ND,44283,1.12,0
ND,44284,1.11,0
ND,44285,1.1,0
ND,44286,1.09,0
ND,44287,1.08,0
ND,44288,1.07,0
ND,44289,1.06,0
ND,44290,1.05,0
ND,44291,1.04,0
ND,44292,1.03,0
ND,44293,1.02,0
ND,44294,1.01,0
ND,44295,1,0
ND,44296,0.99,0
ND,44297,0.99,0
ND,44298,0.98,0
ND,44299,0.98,0
ND,44300,0.98,0
ND,44301,0.97,0
ND,44302,0.97,0
ND,44303,0.97,0
ND,44304,0.97,0
ND,44305,0.97,0
ND,44306,0.97,0
ND,44307,0.96,0
ND,44308,0.96,0
ND,44309,0.96,0
ND,44310,0.96,0
ND,44311,0.96,0
ND,44312,0.95,0
ND,44313,0.95,0
ND,44314,0.94,0
ND,44315,0.94,0
ND,44316,0.93,0
ND,44317,0.92,0
ND,44318,0.91,0
ND,44319,0.91,0
ND,44320,0.9,0
ND,44321,0.89,0
ND,44322,0.88,0
ND,44323,0.88,0
ND,44324,0.87,0
ND,44325,0.86,0
ND,44326,0.86,0
ND,44327,0.85,0
ND,44328,0.85,0
ND,44329,0.84,0
ND,44330,0.84,0
ND,44331,0.83,0
ND,44332,0.83,0
ND,44333,0.82,0
ND,44334,0.82,0
ND,44335,0.81,0
ND,44336,0.81,0
ND,44337,0.8,0
ND,44338,0.8,0
ND,44339,0.8,0
ND,44340,0.8,0
ND,44341,0.79,0
ND,44342,0.79,0
ND,44343,0.8,0
ND,44344,0.8,0
ND,44345,0.8,0
ND,44346,0.81,0
ND,44347,0.81,0
ND,44348,0.82,0
ND,44349,0.82,0
ND,44350,0.83,0
ND,44351,0.83,0
ND,44352,0.83,0
ND,44353,0.83,0
ND,44354,0.83,0
ND,44355,0.82,0
ND,44356,0.82,0
ND,44357,0.81,0
ND,44358,0.8,0
ND,44359,0.8,0
ND,44360,0.79,0
ND,44361,0.78,0
ND,44362,0.77,0
ND,44363,0.76,0
ND,44364,0.75,0
ND,44365,0.74,0
ND,44366,0.74,0
ND,44367,0.74,0
ND,44368,0.74,0
ND,44369,0.75,0
ND,44370,0.75,0
ND,44371,0.76,0
ND,44372,0.78,0
ND,44373,0.8,0
ND,44374,0.82,0
ND,44375,0.84,0
ND,44376,0.86,0
ND,44377,0.89,0
ND,44378,0.92,0
ND,44379,0.95,0
ND,44380,0.98,0
ND,44381,1.01,0
ND,44382,1.04,0
ND,44383,1.07,0
ND,44384,1.09,0
ND,44385,1.12,0
ND,44386,1.14,0
ND,44387,1.16,0
ND,44388,1.18,0
ND,44389,1.2,0
ND,44390,1.21,0
ND,44391,1.23,0
ND,44392,1.24,0
ND,44393,1.26,0
ND,44394,1.27,0
ND,44395,1.28,0
ND,44396,1.29,0
ND,44397,1.3,0
ND,44398,1.31,0
ND,44399,1.32,0
ND,44400,1.33,0
ND,44401,1.34,0
ND,44402,1.35,0
ND,44403,1.35,0
ND,44404,1.35,0
ND,44405,1.35,0
ND,44406,1.35,0
ND,44407,1.35,0
ND,44408,1.34,0
ND,44409,1.34,0
ND,44410,1.33,0
ND,44411,1.33,0
ND,44412,1.32,0
ND,44413,1.31,0
ND,44414,1.31,0
ND,44415,1.3,0
ND,44416,1.3,0
ND,44417,1.3,0
ND,44418,1.29,0
ND,44419,1.29,0
ND,44420,1.28,0
ND,44421,1.28,0
ND,44422,1.28,0
ND,44423,1.27,0
ND,44424,1.27,0
ND,44425,1.26,0
ND,44426,1.26,0
ND,44427,1.25,0
ND,44428,1.25,0
ND,44429,1.24,0
ND,44430,1.24,0
ND,44431,1.23,0
ND,44432,1.22,0
ND,44433,1.21,0
ND,44434,1.21,0
ND,44435,1.2,0
ND,44436,1.19,0
ND,44437,1.18,0
ND,44438,1.18,0
ND,44439,1.17,0
ND,44440,1.16,0
ND,44441,1.15,0
ND,44442,1.14,0
ND,44443,1.14,0
ND,44444,1.13,0
ND,44445,1.12,0
ND,44446,1.11,0
ND,44447,1.11,0
ND,44448,1.1,0
ND,44449,1.1,0
ND,44450,1.09,0
ND,44451,1.09,0
ND,44452,1.09,0
ND,44453,1.08,0
ND,44454,1.08,0
ND,44455,1.08,0
ND,44456,1.08,0
ND,44457,1.08,0
ND,44458,1.08,0
ND,44459,1.08,0
ND,44460,1.08,0
ND,44461,1.08,0
ND,44462,1.08,0
ND,44463,1.07,0
ND,44464,1.07,0
ND,44465,1.07,0
ND,44466,1.06,0
ND,44467,1.06,0
ND,44468,1.05,0
ND,44469,1.04,0
ND,44470,1.04,0
ND,44471,1.03,0
ND,44472,1.02,0
ND,44473,1.01,0
ND,44474,1,0
ND,44475,0.98,0
ND,44476,0.98,0
ND,44477,0.97,0
ND,44478,0.96,0
ND,44479,0.95,0
ND,44480,0.95,0
ND,44481,0.94,0
ND,44482,0.94,0
ND,44483,0.94,0
ND,44484,0.94,0
ND,44485,0.95,0
ND,44486,0.95,0
ND,44487,0.95,0
ND,44488,0.96,0
ND,44489,0.96,0
ND,44490,0.97,0
ND,44491,0.97,0
ND,44492,0.98,0
ND,44493,0.98,0
ND,44494,0.99,0
ND,44495,0.99,0
ND,44496,0.99,0
ND,44497,1,0
ND,44498,1,0
ND,44499,1,0
ND,44500,1,0
ND,44501,1,0
ND,44502,1,0
ND,44503,1,0
ND,44504,1,0
ND,44505,0.99,0
ND,44506,0.99,0
ND,44507,0.99,0
ND,44508,0.99,0
ND,44509,0.98,0
ND,44510,0.98,0
ND,44511,0.98,0
ND,44512,0.98,0
ND,44513,0.98,0
ND,44514,0.97,0
ND,44515,0.97,0
ND,44516,0.97,0
ND,44517,0.97,0
ND,44518,0.97,0
ND,44519,0.97,0
ND,44520,0.97,0
ND,44521,0.97,0
ND,44522,0.97,0
ND,44523,0.97,0
ND,44524,0.97,0
ND,44525,0.97,0
ND,44526,0.97,0
ND,44527,0.97,0
ND,44528,0.97,0
ND,44529,0.96,0
ND,44530,0.96,0
ND,44531,0.96,0
ND,44532,0.95,0
ND,44533,0.95,0
ND,44534,0.94,0
ND,44535,0.94,0
ND,44536,0.93,0
ND,44537,0.92,0
ND,44538,0.92,0
ND,44539,0.92,0
ND,44540,0.91,0
ND,44541,0.91,0
ND,44542,0.91,0
ND,44543,0.92,0
ND,44544,0.92,0
ND,44545,0.93,0
ND,44546,0.95,0
ND,44547,0.96,0
ND,44548,0.98,0
ND,44549,1.01,0
ND,44550,1.03,0
ND,44551,1.06,0
ND,44552,1.09,0
ND,44553,1.12,0
ND,44554,1.15,0
ND,44555,1.19,0
ND,44556,1.22,0
ND,44557,1.26,0
ND,44558,1.29,0
ND,44559,1.32,0
ND,44560,1.35,0
ND,44561,1.37,0
ND,44562,1.39,0
ND,44563,1.4,0
ND,44564,1.41,0
ND,44565,1.41,0
ND,44566,1.41,0
ND,44567,1.41,0
ND,44568,1.4,0
ND,44569,1.39,0
ND,44570,1.37,0
ND,44571,1.35,0
ND,44572,1.33,0
ND,44573,1.3,0
ND,44574,1.27,0
ND,44575,1.24,0
ND,44576,1.22,0
ND,44577,1.18,0
ND,44578,1.15,0
ND,44579,1.12,0
ND,44580,1.09,0
ND,44581,1.05,0
ND,44582,1.02,0
ND,44583,0.99,0
ND,44584,0.96,0
ND,44585,0.93,0
ND,44586,0.9,0
ND,44587,0.87,0
ND,44588,0.84,0
ND,44589,0.82,0
ND,44590,0.79,0
ND,44591,0.77,0
ND,44592,0.75,0
ND,44593,0.73,0
ND,44594,0.71,0
ND,44595,0.69,0
ND,44596,0.68,0
ND,44597,0.67,0
ND,44598,0.65,0
ND,44599,0.64,0
ND,44600,0.63,0
ND,44601,0.62,0
ND,44602,0.6,0
ND,44603,0.6,0
ND,44604,0.59,0
ND,44605,0.58,0
ND,44606,0.57,0
ND,44607,0.57,0
ND,44608,0.56,0
ND,44609,0.56,0
ND,44610,0.56,0
ND,44611,0.56,0
ND,44612,0.56,0
ND,44613,0.56,0
ND,44614,0.57,0
ND,44615,0.57,0
ND,44616,0.58,0
ND,44617,0.59,0
ND,44618,0.59,0
ND,44619,0.6,0
NE,44256,0.96,0
NE,44257,0.97,0
NE,44258,0.97,0
NE,44259,0.97,0
NE,44260,0.97,0
NE,44261,0.97,0
NE,44262,0.97,0
NE,44263,0.97,0
NE,44264,0.97,0
NE,44265,0.97,0
NE,44266,0.98,0
NE,44267,0.98,0
NE,44268,0.98,0
NE,44269,0.99,0
NE,44270,1,0
NE,44271,1.01,0
NE,44272,1.02,0
NE,44273,1.03,0
NE,44274,1.04,0
NE,44275,1.06,0
NE,44276,1.07,0
NE,44277,1.09,0
NE,44278,1.1,0
NE,44279,1.11,0
NE,44280,1.12,0
NE,44281,1.13,0
NE,44282,1.13,0
NE,44283,1.13,0
NE,44284,1.12,0
NE,44285,1.12,0
NE,44286,1.1,0
NE,44287,1.09,0
NE,44288,1.08,0
NE,44289,1.06,0
NE,44290,1.04,0
NE,44291,1.02,0
NE,44292,1.01,0
NE,44293,0.99,0
NE,44294,0.98,0
NE,44295,0.96,0
NE,44296,0.95,0
NE,44297,0.95,0
NE,44298,0.94,0
NE,44299,0.93,0
NE,44300,0.93,0
NE,44301,0.92,0
NE,44302,0.92,0
NE,44303,0.92,0
NE,44304,0.91,0
NE,44305,0.9,0
NE,44306,0.9,0
NE,44307,0.89,0
NE,44308,0.88,0
NE,44309,0.88,0
NE,44310,0.87,0
NE,44311,0.86,0
NE,44312,0.85,0
NE,44313,0.85,0
NE,44314,0.84,0
NE,44315,0.84,0
NE,44316,0.84,0
NE,44317,0.84,0
NE,44318,0.83,0
NE,44319,0.83,0
NE,44320,0.83,0
NE,44321,0.83,0
NE,44322,0.82,0
NE,44323,0.82,0
NE,44324,0.81,0
NE,44325,0.8,0
NE,44326,0.79,0
NE,44327,0.78,0
NE,44328,0.77,0
NE,44329,0.76,0
NE,44330,0.75,0
NE,44331,0.74,0
NE,44332,0.73,0
NE,44333,0.72,0
NE,44334,0.71,0
NE,44335,0.71,0
NE,44336,0.71,0
NE,44337,0.71,0
NE,44338,0.71,0
NE,44339,0.71,0
NE,44340,0.71,0
NE,44341,0.71,0
NE,44342,0.72,0
NE,44343,0.72,0
NE,44344,0.73,0
NE,44345,0.74,0
NE,44346,0.74,0
NE,44347,0.75,0
NE,44348,0.76,0
NE,44349,0.77,0
NE,44350,0.78,0
NE,44351,0.79,0
NE,44352,0.8,0
NE,44353,0.81,0
NE,44354,0.83,0
NE,44355,0.84,0
NE,44356,0.85,0
NE,44357,0.87,0
NE,44358,0.88,0
NE,44359,0.9,0
NE,44360,0.92,0
NE,44361,0.93,0
NE,44362,0.95,0
NE,44363,0.96,0
NE,44364,0.98,0
NE,44365,0.99,0
NE,44366,1.01,0
NE,44367,1.02,0
NE,44368,1.04,0
NE,44369,1.05,0
NE,44370,1.06,0
NE,44371,1.08,0
NE,44372,1.09,0
NE,44373,1.1,0
NE,44374,1.12,0
NE,44375,1.13,0
NE,44376,1.15,0
NE,44377,1.16,0
NE,44378,1.18,0
NE,44379,1.2,0
NE,44380,1.22,0
NE,44381,1.23,0
NE,44382,1.25,0
NE,44383,1.27,0
NE,44384,1.28,0
NE,44385,1.29,0
NE,44386,1.31,0
NE,44387,1.32,0
NE,44388,1.32,0
NE,44389,1.33,0
NE,44390,1.33,0
NE,44391,1.33,0
NE,44392,1.33,0
NE,44393,1.33,0
NE,44394,1.33,0
NE,44395,1.33,0
NE,44396,1.32,0
NE,44397,1.32,0
NE,44398,1.31,0
NE,44399,1.31,0
NE,44400,1.31,0
NE,44401,1.3,0
NE,44402,1.29,0
NE,44403,1.29,0
NE,44404,1.28,0
NE,44405,1.27,0
NE,44406,1.27,0
NE,44407,1.26,0
NE,44408,1.25,0
NE,44409,1.24,0
NE,44410,1.24,0
NE,44411,1.23,0
NE,44412,1.22,0
NE,44413,1.21,0
NE,44414,1.21,0
NE,44415,1.2,0
NE,44416,1.2,0
NE,44417,1.19,0
NE,44418,1.19,0
NE,44419,1.18,0
NE,44420,1.18,0
NE,44421,1.18,0
NE,44422,1.18,0
NE,44423,1.18,0
NE,44424,1.18,0
NE,44425,1.18,0
NE,44426,1.18,0
NE,44427,1.18,0
NE,44428,1.17,0
NE,44429,1.17,0
NE,44430,1.16,0
NE,44431,1.16,0
NE,44432,1.15,0
NE,44433,1.14,0
NE,44434,1.14,0
NE,44435,1.13,0
NE,44436,1.11,0
NE,44437,1.1,0
NE,44438,1.09,0
NE,44439,1.08,0
NE,44440,1.07,0
NE,44441,1.06,0
NE,44442,1.05,0
NE,44443,1.04,0
NE,44444,1.03,0
NE,44445,1.03,0
NE,44446,1.02,0
NE,44447,1.02,0
NE,44448,1.01,0
NE,44449,1.01,0
NE,44450,1,0
NE,44451,1,0
NE,44452,0.99,0
NE,44453,0.99,0
NE,44454,0.98,0
NE,44455,0.98,0
NE,44456,0.97,0
NE,44457,0.97,0
NE,44458,0.96,0
NE,44459,0.96,0
NE,44460,0.96,0
NE,44461,0.95,0
NE,44462,0.95,0
NE,44463,0.95,0
NE,44464,0.95,0
NE,44465,0.95,0
NE,44466,0.95,0
NE,44467,0.95,0
NE,44468,0.95,0
NE,44469,0.96,0
NE,44470,0.96,0
NE,44471,0.96,0
NE,44472,0.96,0
NE,44473,0.96,0
NE,44474,0.96,0
NE,44475,0.96,0
NE,44476,0.97,0
NE,44477,0.97,0
NE,44478,0.97,0
NE,44479,0.97,0
NE,44480,0.97,0
NE,44481,0.97,0
NE,44482,0.97,0
NE,44483,0.97,0
NE,44484,0.98,0
NE,44485,0.98,0
NE,44486,0.99,0
NE,44487,0.99,0
NE,44488,1,0
NE,44489,1,0
NE,44490,1.01,0
NE,44491,1.02,0
NE,44492,1.03,0
NE,44493,1.04,0
NE,44494,1.05,0
NE,44495,1.06,0
NE,44496,1.07,0
NE,44497,1.07,0
NE,44498,1.08,0
NE,44499,1.09,0
NE,44500,1.09,0
NE,44501,1.1,0
NE,44502,1.1,0
NE,44503,1.1,0
NE,44504,1.1,0
NE,44505,1.1,0
NE,44506,1.09,0
NE,44507,1.09,0
NE,44508,1.08,0
NE,44509,1.07,0
NE,44510,1.06,0
NE,44511,1.05,0
NE,44512,1.04,0
NE,44513,1.03,0
NE,44514,1.02,0
NE,44515,1.02,0
NE,44516,1.01,0
NE,44517,1,0
NE,44518,1,0
NE,44519,1,0
NE,44520,1.01,0
NE,44521,1.01,0
NE,44522,1.02,0
NE,44523,1.02,0
NE,44524,1.03,0
NE,44525,1.04,0
NE,44526,1.05,0
NE,44527,1.06,0
NE,44528,1.06,0
NE,44529,1.06,0
NE,44530,1.06,0
NE,44531,1.06,0
NE,44532,1.05,0
NE,44533,1.05,0
NE,44534,1.04,0
NE,44535,1.02,0
NE,44536,1.01,0
NE,44537,0.99,0
NE,44538,0.98,0
NE,44539,0.96,0
NE,44540,0.95,0
NE,44541,0.94,0
NE,44542,0.93,0
NE,44543,0.92,0
NE,44544,0.92,0
NE,44545,0.93,0
NE,44546,0.94,0
NE,44547,0.95,0
NE,44548,0.97,0
NE,44549,1,0
NE,44550,1.02,0
NE,44551,1.05,0
NE,44552,1.09,0
NE,44553,1.13,0
NE,44554,1.16,0
NE,44555,1.2,0
NE,44556,1.23,0
NE,44557,1.27,0
NE,44558,1.3,0
NE,44559,1.32,0
NE,44560,1.35,0
NE,44561,1.37,0
NE,44562,1.38,0
NE,44563,1.38,0
NE,44564,1.38,0
NE,44565,1.38,0
NE,44566,1.37,0
NE,44567,1.36,0
NE,44568,1.35,0
NE,44569,1.33,0
NE,44570,1.3,0
